CHROM,POS,src,TYPE,start,stop,ID,POSITION
2,3225533,Lu et al 2021,SBS,3225533,3225533,3130,3225533
2,3228143,Zhu et al 2021,SBS,3228143,3228143,3131,3228143
2,3231015,Monroe et al 2022 (EU lines),INDEL,3231015,3231015,3132,3231015
2,3232467,Lu et al 2021,SBS,3232467,3232467,3133,3232467
2,3264936,Willing et al 2016,SBS,3264936,3264936,3134,3264936
2,3266667,Weng et al 2019,SBS,3266667,3266667,3135,3266667
2,3270616,Lu et al 2021,SBS,3270616,3270616,3136,3270616
2,3293055,Willing et al 2016,SBS,3293055,3293055,3137,3293055
2,3308797,Zhu et al 2021,SBS,3308797,3308797,3138,3308797
2,3308822,Zhu et al 2021,SBS,3308822,3308822,3139,3308822
2,3319818,Zhu et al 2021,SBS,3319818,3319818,3140,3319818
2,3319818,Zhu et al 2021,SBS,3319818,3319818,3141,3319818
2,3319908,Zhu et al 2021,SBS,3319908,3319908,3142,3319908
2,3320263,Zhu et al 2021,INDEL,3320263,3320263,3143,3320263
2,3322401,Zhu et al 2021,SBS,3322401,3322401,3144,3322401
2,3333021,Monroe et al 2022 (EU lines),SBS,3333021,3333021,3145,3333021
2,3333034,Monroe et al 2022 (EU lines),INDEL,3333034,3333034,3146,3333034
2,3333043,Monroe et al 2022 (EU lines),SBS,3333043,3333043,3147,3333043
2,3333044,Monroe et al 2022 (EU lines),SBS,3333044,3333044,3148,3333044
2,3333046,Monroe et al 2022 (EU lines),SBS,3333046,3333046,3149,3333046
2,3333048,Monroe et al 2022 (EU lines),SBS,3333048,3333048,3150,3333048
2,3333064,Monroe et al 2022 (EU lines),INDEL,3333064,3333064,3151,3333064
2,3341899,Weng et al 2019,INDEL,3341899,3341899,3152,3341899
2,3342145,Zhu et al 2021,SBS,3342145,3342145,3153,3342145
2,3353680,Weng et al 2019,INDEL,3353680,3353680,3154,3353680
2,3360076,Zhu et al 2021,SBS,3360076,3360076,3155,3360076
2,3367209,Zhu et al 2021,SBS,3367209,3367209,3156,3367209
2,3367552,Zhu et al 2021,SBS,3367552,3367552,3157,3367552
2,3468902,Zhu et al 2021,SBS,3468902,3468902,3158,3468902
2,3519583,Willing et al 2016,SBS,3519583,3519583,3159,3519583
2,3536291,Monroe et al 2022 (EU lines),SBS,3536291,3536291,3160,3536291
2,3544525,Monroe et al 2022 (EU lines),INDEL,3544525,3544525,3161,3544525
2,3546343,Weng et al 2019,SBS,3546343,3546343,3162,3546343
2,3549013,Zhu et al 2021,SBS,3549013,3549013,3163,3549013
2,3549013,Zhu et al 2021,SBS,3549013,3549013,3164,3549013
2,3558260,Zhu et al 2021,SBS,3558260,3558260,3165,3558260
2,3558260,Zhu et al 2021,SBS,3558260,3558260,3166,3558260
2,3558260,Zhu et al 2021,SBS,3558260,3558260,3167,3558260
2,3569459,Monroe et al 2022 (EU lines),SBS,3569459,3569459,3168,3569459
2,3575515,Monroe et al 2022 (EU lines),SBS,3575515,3575515,3169,3575515
2,3576286,Monroe et al 2022 (EU lines),INDEL,3576286,3576286,3170,3576286
2,3577317,Willing et al 2016,SBS,3577317,3577317,3171,3577317
2,3580505,Zhu et al 2021,SBS,3580505,3580505,3172,3580505
2,3580505,Zhu et al 2021,SBS,3580505,3580505,3173,3580505
2,3580505,Zhu et al 2021,SBS,3580505,3580505,3174,3580505
2,3584360,Zhu et al 2021,SBS,3584360,3584360,3175,3584360
2,3593337,Monroe et al 2022 (EU lines),INDEL,3593337,3593337,3176,3593337
2,3593943,Willing et al 2016,SBS,3593943,3593943,3177,3593943
2,3607631,Monroe et al 2022 (EU lines),SBS,3607631,3607631,3178,3607631
2,3613671,Zhu et al 2021,SBS,3613671,3613671,3179,3613671
2,3617567,Zhu et al 2021,SBS,3617567,3617567,3180,3617567
2,3618177,Monroe et al 2022 (EU lines),SBS,3618177,3618177,3181,3618177
2,3619677,Weng et al 2019,SBS,3619677,3619677,3182,3619677
2,3620193,Weng et al 2019,SBS,3620193,3620193,3183,3620193
2,3623011,Monroe et al 2022 (EU lines),SBS,3623011,3623011,3184,3623011
2,3624168,Zhu et al 2021,SBS,3624168,3624168,3185,3624168
2,3627322,Monroe et al 2022 (EU lines),SBS,3627322,3627322,3186,3627322
2,3628342,Zhu et al 2021,INDEL,3628342,3628342,3187,3628342
2,3628342,Zhu et al 2021,INDEL,3628342,3628342,3188,3628342
2,3629020,Zhu et al 2021,SBS,3629020,3629020,3189,3629020
2,3646907,Monroe et al 2022 (EU lines),SBS,3646907,3646907,3190,3646907
2,3664072,Weng et al 2019,SBS,3664072,3664072,3191,3664072
2,3683174,Weng et al 2019,SBS,3683174,3683174,3192,3683174
2,3689762,Yang et al 2015,SBS,3689762,3689762,3193,3689762
2,3689804,Monroe et al 2022 (EU lines),SBS,3689804,3689804,3194,3689804
2,3705993,Yang et al 2015,INDEL,3705993,3705993,3195,3705993
2,3721045,Belfield et al 2021,SBS,3721045,3721045,3196,3721045
2,3724044,Yang et al 2015,SBS,3724044,3724044,3197,3724044
2,3725408,Willing et al 2016,SBS,3725408,3725408,3198,3725408
2,3731418,Monroe et al 2022 (EU lines),INDEL,3731418,3731418,3199,3731418
2,3731420,Monroe et al 2022 (EU lines),INDEL,3731420,3731420,3200,3731420
2,3732642,Monroe et al 2022 (EU lines),SBS,3732642,3732642,3201,3732642
2,3737729,Monroe et al 2022 (EU lines),SBS,3737729,3737729,3202,3737729
2,3739729,Willing et al 2016,SBS,3739729,3739729,3203,3739729
2,3744671,Willing et al 2016,SBS,3744671,3744671,3204,3744671
2,3753934,Weng et al 2019,SBS,3753934,3753934,3205,3753934
2,3758839,Yang et al 2015,SBS,3758839,3758839,3206,3758839
2,3774527,Willing et al 2016,SBS,3774527,3774527,3207,3774527
2,3774692,Monroe et al 2022 (EU lines),SBS,3774692,3774692,3208,3774692
2,3779768,Weng et al 2019,SBS,3779768,3779768,3209,3779768
2,3780946,Willing et al 2016,SBS,3780946,3780946,3210,3780946
2,3786851,Ossowski et al 2010,SBS,3786851,3786851,3211,3786851
2,3789303,Willing et al 2016,SBS,3789303,3789303,3212,3789303
2,3789376,Monroe et al 2022 (EU lines),INDEL,3789376,3789376,3213,3789376
2,3789381,Monroe et al 2022 (EU lines),SBS,3789381,3789381,3214,3789381
2,3792786,Willing et al 2016,SBS,3792786,3792786,3215,3792786
2,3794122,Willing et al 2016,SBS,3794122,3794122,3216,3794122
2,3797764,Zhu et al 2021,SBS,3797764,3797764,3217,3797764
2,3802744,Monroe et al 2022 (EU lines),SBS,3802744,3802744,3218,3802744
2,3807818,Monroe et al 2022 (EU lines),SBS,3807818,3807818,3219,3807818
2,3819435,Monroe et al 2022 (EU lines),INDEL,3819435,3819435,3220,3819435
2,3832121,Monroe et al 2022 (EU lines),SBS,3832121,3832121,3221,3832121
2,3834416,Weng et al 2019,SBS,3834416,3834416,3222,3834416
2,3834888,Willing et al 2016,SBS,3834888,3834888,3223,3834888
2,3845329,Zhu et al 2021,INDEL,3845329,3845329,3224,3845329
2,3850915,Ossowski et al 2010,SBS,3850915,3850915,3225,3850915
2,3855379,Willing et al 2016,SBS,3855379,3855379,3226,3855379
2,3875501,Willing et al 2016,SBS,3875501,3875501,3227,3875501
2,3898358,Monroe et al 2022 (EU lines),SBS,3898358,3898358,3228,3898358
2,3902285,Zhu et al 2021,SBS,3902285,3902285,3229,3902285
2,3903950,Monroe et al 2022 (EU lines),SBS,3903950,3903950,3230,3903950
2,3908596,Willing et al 2016,SBS,3908596,3908596,3231,3908596
2,3909134,Willing et al 2016,SBS,3909134,3909134,3232,3909134
2,3911890,Weng et al 2019,SBS,3911890,3911890,3233,3911890
2,3912155,Monroe et al 2022 (EU lines),SBS,3912155,3912155,3234,3912155
2,3916144,Willing et al 2016,SBS,3916144,3916144,3235,3916144
2,3923520,Zhu et al 2021,SBS,3923520,3923520,3236,3923520
2,3923520,Zhu et al 2021,SBS,3923520,3923520,3237,3923520
2,3924006,Weng et al 2019,SBS,3924006,3924006,3238,3924006
2,3929449,Willing et al 2016,SBS,3929449,3929449,3239,3929449
2,3948702,Zhu et al 2021,SBS,3948702,3948702,3240,3948702
2,3951070,Zhu et al 2021,SBS,3951070,3951070,3241,3951070
2,3951070,Zhu et al 2021,SBS,3951070,3951070,3242,3951070
2,3958484,Willing et al 2016,SBS,3958484,3958484,3243,3958484
2,3960430,Weng et al 2019,SBS,3960430,3960430,3244,3960430
2,3963973,Willing et al 2016,SBS,3963973,3963973,3245,3963973
2,3963974,Willing et al 2016,SBS,3963974,3963974,3246,3963974
2,3965964,Zhu et al 2021,SBS,3965964,3965964,3247,3965964
2,3966820,Lu et al 2021,SBS,3966820,3966820,3248,3966820
2,3970566,Monroe et al 2022 (EU lines),SBS,3970566,3970566,3249,3970566
2,3971994,Zhu et al 2021,SBS,3971994,3971994,3250,3971994
2,3974383,Willing et al 2016,SBS,3974383,3974383,3251,3974383
2,3975685,Monroe et al 2022 (EU lines),INDEL,3975685,3975685,3252,3975685
2,3975685,Monroe et al 2022 (EU lines),INDEL,3975685,3975685,3253,3975685
2,3978723,Weng et al 2019,SBS,3978723,3978723,3254,3978723
2,3981777,Monroe et al 2022 (EU lines),INDEL,3981777,3981777,3255,3981777
2,3986474,Monroe et al 2022 (EU lines),INDEL,3986474,3986474,3256,3986474
2,3986483,Monroe et al 2022 (EU lines),INDEL,3986483,3986483,3257,3986483
2,3994058,Belfield et al 2021,SBS,3994058,3994058,3258,3994058
2,3999146,Willing et al 2016,SBS,3999146,3999146,3259,3999146
2,4002629,Yang et al 2015,SBS,4002629,4002629,3260,4002629
2,4014097,Willing et al 2016,SBS,4014097,4014097,3261,4014097
2,4034594,Willing et al 2016,SBS,4034594,4034594,3262,4034594
2,4041454,Lu et al 2021,SBS,4041454,4041454,3263,4041454
2,4043193,Zhu et al 2021,SBS,4043193,4043193,3264,4043193
2,4057464,Willing et al 2016,SBS,4057464,4057464,3265,4057464
2,4067099,Willing et al 2016,SBS,4067099,4067099,3266,4067099
2,4070354,Weng et al 2019,SBS,4070354,4070354,3267,4070354
2,4072622,Monroe et al 2022 (EU lines),SBS,4072622,4072622,3268,4072622
2,4077436,Ossowski et al 2010,SBS,4077436,4077436,3269,4077436
2,4079430,Willing et al 2016,SBS,4079430,4079430,3270,4079430
2,4080452,Monroe et al 2022 (EU lines),SBS,4080452,4080452,3271,4080452
2,4082572,Monroe et al 2022 (EU lines),INDEL,4082572,4082572,3272,4082572
2,4088951,Weng et al 2019,SBS,4088951,4088951,3273,4088951
2,4111012,Weng et al 2019,SBS,4111012,4111012,3274,4111012
2,4139261,Willing et al 2016,SBS,4139261,4139261,3275,4139261
2,4143570,Monroe et al 2022 (EU lines),SBS,4143570,4143570,3276,4143570
2,4151802,Monroe et al 2022 (EU lines),SBS,4151802,4151802,3277,4151802
2,4182783,Willing et al 2016,SBS,4182783,4182783,3278,4182783
2,4185436,Willing et al 2016,SBS,4185436,4185436,3279,4185436
2,4187571,Willing et al 2016,SBS,4187571,4187571,3280,4187571
2,4188243,Willing et al 2016,SBS,4188243,4188243,3281,4188243
2,4188244,Willing et al 2016,SBS,4188244,4188244,3282,4188244
2,4194418,Zhu et al 2021,SBS,4194418,4194418,3283,4194418
2,4200611,Weng et al 2019,SBS,4200611,4200611,3284,4200611
2,4214755,Zhu et al 2021,SBS,4214755,4214755,3285,4214755
2,4225044,Weng et al 2019,SBS,4225044,4225044,3286,4225044
2,4229372,Zhu et al 2021,SBS,4229372,4229372,3287,4229372
2,4229372,Zhu et al 2021,SBS,4229372,4229372,3288,4229372
2,4229372,Zhu et al 2021,SBS,4229372,4229372,3289,4229372
2,4236177,Zhu et al 2021,SBS,4236177,4236177,3290,4236177
2,4236177,Zhu et al 2021,SBS,4236177,4236177,3291,4236177
2,4256793,Willing et al 2016,SBS,4256793,4256793,3292,4256793
2,4256794,Willing et al 2016,SBS,4256794,4256794,3293,4256794
2,4258339,Monroe et al 2022 (EU lines),SBS,4258339,4258339,3294,4258339
2,4261608,Weng et al 2019,SBS,4261608,4261608,3295,4261608
2,4271159,Willing et al 2016,SBS,4271159,4271159,3296,4271159
2,4275812,Willing et al 2016,SBS,4275812,4275812,3297,4275812
2,4276346,Weng et al 2019,SBS,4276346,4276346,3298,4276346
2,4297246,Willing et al 2016,SBS,4297246,4297246,3299,4297246
2,4298192,Willing et al 2016,SBS,4298192,4298192,3300,4298192
2,4302015,Weng et al 2019,SBS,4302015,4302015,3301,4302015
2,4305974,Weng et al 2019,INDEL,4305974,4305974,3302,4305974
2,4308137,Willing et al 2016,SBS,4308137,4308137,3303,4308137
2,4322138,Weng et al 2019,SBS,4322138,4322138,3304,4322138
2,4327707,Monroe et al 2022 (EU lines),SBS,4327707,4327707,3305,4327707
2,4331112,Zhu et al 2021,SBS,4331112,4331112,3306,4331112
2,4331112,Zhu et al 2021,SBS,4331112,4331112,3307,4331112
2,4331945,Jiang et al 2014,SBS,4331945,4331945,3308,4331945
2,4341233,Weng et al 2019,SBS,4341233,4341233,3309,4341233
2,4348986,Monroe et al 2022 (EU lines),SBS,4348986,4348986,3310,4348986
2,4369224,Willing et al 2016,SBS,4369224,4369224,3311,4369224
2,4369794,Weng et al 2019,SBS,4369794,4369794,3312,4369794
2,4374851,Willing et al 2016,SBS,4374851,4374851,3313,4374851
2,4379164,Willing et al 2016,SBS,4379164,4379164,3314,4379164
2,4384185,Weng et al 2019,SBS,4384185,4384185,3315,4384185
2,4405498,Willing et al 2016,SBS,4405498,4405498,3316,4405498
2,4413139,Willing et al 2016,SBS,4413139,4413139,3317,4413139
2,4415808,Lu et al 2021,SBS,4415808,4415808,3318,4415808
2,4416528,Weng et al 2019,SBS,4416528,4416528,3319,4416528
2,4450924,Willing et al 2016,SBS,4450924,4450924,3320,4450924
2,4458123,Belfield et al 2021,INDEL,4458123,4458123,3321,4458123
2,4474918,Jiang et al 2014,SBS,4474918,4474918,3322,4474918
2,4476371,Weng et al 2019,SBS,4476371,4476371,3323,4476371
2,4480196,Weng et al 2019,SBS,4480196,4480196,3324,4480196
2,4488128,Willing et al 2016,SBS,4488128,4488128,3325,4488128
2,4500629,Monroe et al 2022 (EU lines),SBS,4500629,4500629,3326,4500629
2,4501375,Yang et al 2015,SBS,4501375,4501375,3327,4501375
2,4521864,Zhu et al 2021,SBS,4521864,4521864,3328,4521864
2,4521946,Weng et al 2019,SBS,4521946,4521946,3329,4521946
2,4527050,Willing et al 2016,SBS,4527050,4527050,3330,4527050
2,4542216,Monroe et al 2022 (EU lines),SBS,4542216,4542216,3331,4542216
2,4553270,Willing et al 2016,SBS,4553270,4553270,3332,4553270
2,4554370,Willing et al 2016,SBS,4554370,4554370,3333,4554370
2,4554916,Lu et al 2021,SBS,4554916,4554916,3334,4554916
2,4569955,Willing et al 2016,SBS,4569955,4569955,3335,4569955
2,4582640,Weng et al 2019,SBS,4582640,4582640,3336,4582640
2,4588542,Willing et al 2016,SBS,4588542,4588542,3337,4588542
2,4589489,Willing et al 2016,SBS,4589489,4589489,3338,4589489
2,4589595,Weng et al 2019,INDEL,4589595,4589595,3339,4589595
2,4595623,Monroe et al 2022 (EU lines),INDEL,4595623,4595623,3340,4595623
2,4603662,Weng et al 2019,SBS,4603662,4603662,3341,4603662
2,4614393,Monroe et al 2022 (EU lines),SBS,4614393,4614393,3342,4614393
2,4639174,Willing et al 2016,SBS,4639174,4639174,3343,4639174
2,4646274,Monroe et al 2022 (EU lines),INDEL,4646274,4646274,3344,4646274
2,4648551,Monroe et al 2022 (EU lines),INDEL,4648551,4648551,3345,4648551
2,4650222,Weng et al 2019,INDEL,4650222,4650222,3346,4650222
2,4652770,Monroe et al 2022 (EU lines),INDEL,4652770,4652770,3347,4652770
2,4655268,Willing et al 2016,SBS,4655268,4655268,3348,4655268
2,4656522,Willing et al 2016,SBS,4656522,4656522,3349,4656522
2,4664423,Willing et al 2016,SBS,4664423,4664423,3350,4664423
2,4671777,Willing et al 2016,SBS,4671777,4671777,3351,4671777
2,4674401,Zhu et al 2021,SBS,4674401,4674401,3352,4674401
2,4684765,Monroe et al 2022 (EU lines),INDEL,4684765,4684765,3353,4684765
2,4684798,Monroe et al 2022 (EU lines),INDEL,4684798,4684798,3354,4684798
2,4689627,Yang et al 2015,SBS,4689627,4689627,3355,4689627
2,4706877,Monroe et al 2022 (EU lines),INDEL,4706877,4706877,3356,4706877
2,4717423,Jiang et al 2014,SBS,4717423,4717423,3357,4717423
2,4723640,Willing et al 2016,SBS,4723640,4723640,3358,4723640
2,4724033,Weng et al 2019,SBS,4724033,4724033,3359,4724033
2,4726070,Weng et al 2019,SBS,4726070,4726070,3360,4726070
2,4731725,Willing et al 2016,SBS,4731725,4731725,3361,4731725
2,4731873,Weng et al 2019,SBS,4731873,4731873,3362,4731873
2,4736385,Lu et al 2021,SBS,4736385,4736385,3363,4736385
2,4736385,Lu et al 2021,SBS,4736385,4736385,3364,4736385
2,4736385,Lu et al 2021,SBS,4736385,4736385,3365,4736385
2,4736385,Lu et al 2021,SBS,4736385,4736385,3366,4736385
2,4736385,Lu et al 2021,SBS,4736385,4736385,3367,4736385
2,4745018,Yang et al 2015,SBS,4745018,4745018,3368,4745018
2,4761481,Willing et al 2016,SBS,4761481,4761481,3369,4761481
2,4768176,Monroe et al 2022 (EU lines),SBS,4768176,4768176,3370,4768176
2,4773329,Willing et al 2016,SBS,4773329,4773329,3371,4773329
2,4776784,Weng et al 2019,SBS,4776784,4776784,3372,4776784
2,4781214,Weng et al 2019,SBS,4781214,4781214,3373,4781214
2,4785023,Monroe et al 2022 (EU lines),INDEL,4785023,4785023,3374,4785023
2,4789058,Willing et al 2016,SBS,4789058,4789058,3375,4789058
2,4808484,Monroe et al 2022 (EU lines),INDEL,4808484,4808484,3376,4808484
2,4810030,Weng et al 2019,INDEL,4810030,4810030,3377,4810030
2,4810894,Monroe et al 2022 (EU lines),SBS,4810894,4810894,3378,4810894
2,4815064,Zhu et al 2021,SBS,4815064,4815064,3379,4815064
2,4819535,Willing et al 2016,SBS,4819535,4819535,3380,4819535
2,4820023,Yang et al 2015,SBS,4820023,4820023,3381,4820023
2,4825008,Willing et al 2016,SBS,4825008,4825008,3382,4825008
2,4836549,Monroe et al 2022 (EU lines),INDEL,4836549,4836549,3383,4836549
2,4846183,Monroe et al 2022 (EU lines),INDEL,4846183,4846183,3384,4846183
2,4849222,Willing et al 2016,SBS,4849222,4849222,3385,4849222
2,4849654,Yang et al 2015,SBS,4849654,4849654,3386,4849654
2,4854545,Weng et al 2019,SBS,4854545,4854545,3387,4854545
2,4857678,Yang et al 2015,SBS,4857678,4857678,3388,4857678
2,4858706,Zhu et al 2021,INDEL,4858706,4858706,3389,4858706
2,4859083,Yang et al 2015,SBS,4859083,4859083,3390,4859083
2,4859192,Monroe et al 2022 (EU lines),SBS,4859192,4859192,3391,4859192
2,4866295,Weng et al 2019,SBS,4866295,4866295,3392,4866295
2,4870574,Weng et al 2019,SBS,4870574,4870574,3393,4870574
2,4875972,Weng et al 2019,SBS,4875972,4875972,3394,4875972
2,4908041,Willing et al 2016,SBS,4908041,4908041,3395,4908041
2,4912481,Weng et al 2019,SBS,4912481,4912481,3396,4912481
2,4913756,Weng et al 2019,SBS,4913756,4913756,3397,4913756
2,4936374,Zhu et al 2021,SBS,4936374,4936374,3398,4936374
2,4943997,Willing et al 2016,SBS,4943997,4943997,3399,4943997
2,4956512,Willing et al 2016,SBS,4956512,4956512,3400,4956512
2,4969773,Monroe et al 2022 (EU lines),INDEL,4969773,4969773,3401,4969773
2,4990623,Willing et al 2016,SBS,4990623,4990623,3402,4990623
2,4995013,Lu et al 2021,SBS,4995013,4995013,3403,4995013
2,4999734,Monroe et al 2022 (EU lines),INDEL,4999734,4999734,3404,4999734
2,4999734,Monroe et al 2022 (EU lines),INDEL,4999734,4999734,3405,4999734
2,4999739,Monroe et al 2022 (EU lines),INDEL,4999739,4999739,3406,4999739
2,5014368,Weng et al 2019,SBS,5014368,5014368,3407,5014368
2,5017713,Weng et al 2019,SBS,5017713,5017713,3408,5017713
2,5018360,Weng et al 2019,SBS,5018360,5018360,3409,5018360
2,5020714,Monroe et al 2022 (EU lines),SBS,5020714,5020714,3410,5020714
2,5029256,Willing et al 2016,SBS,5029256,5029256,3411,5029256
2,5037964,Lu et al 2021,SBS,5037964,5037964,3412,5037964
2,5039349,Willing et al 2016,SBS,5039349,5039349,3413,5039349
2,5039987,Zhu et al 2021,SBS,5039987,5039987,3414,5039987
2,5039988,Zhu et al 2021,SBS,5039988,5039988,3415,5039988
2,5055474,Willing et al 2016,SBS,5055474,5055474,3416,5055474
2,5076964,Zhu et al 2021,SBS,5076964,5076964,3417,5076964
2,5076964,Zhu et al 2021,SBS,5076964,5076964,3418,5076964
2,5076964,Zhu et al 2021,SBS,5076964,5076964,3419,5076964
2,5080763,Monroe et al 2022 (EU lines),INDEL,5080763,5080763,3420,5080763
2,5089077,Yang et al 2015,SBS,5089077,5089077,3421,5089077
2,5091390,Willing et al 2016,SBS,5091390,5091390,3422,5091390
2,5097547,Willing et al 2016,SBS,5097547,5097547,3423,5097547
2,5097623,Weng et al 2019,SBS,5097623,5097623,3424,5097623
2,5104339,Willing et al 2016,SBS,5104339,5104339,3425,5104339
2,5104805,Jiang et al 2011,SBS,5104805,5104805,3426,5104805
2,5108180,Monroe et al 2022 (EU lines),SBS,5108180,5108180,3427,5108180
2,5110522,Weng et al 2019,SBS,5110522,5110522,3428,5110522
2,5119192,Monroe et al 2022 (EU lines),INDEL,5119192,5119192,3429,5119192
2,5119376,Willing et al 2016,SBS,5119376,5119376,3430,5119376
2,5121178,Willing et al 2016,SBS,5121178,5121178,3431,5121178
2,5121273,Yang et al 2015,SBS,5121273,5121273,3432,5121273
2,5137718,Weng et al 2019,SBS,5137718,5137718,3433,5137718
2,5137931,Willing et al 2016,SBS,5137931,5137931,3434,5137931
2,5150216,Willing et al 2016,SBS,5150216,5150216,3435,5150216
2,5150907,Willing et al 2016,SBS,5150907,5150907,3436,5150907
2,5154998,Jiang et al 2014,SBS,5154998,5154998,3437,5154998
2,5157245,Willing et al 2016,SBS,5157245,5157245,3438,5157245
2,5165178,Weng et al 2019,SBS,5165178,5165178,3439,5165178
2,5180101,Weng et al 2019,INDEL,5180101,5180101,3440,5180101
2,5180169,Zhu et al 2021,SBS,5180169,5180169,3441,5180169
2,5180169,Zhu et al 2021,SBS,5180169,5180169,3442,5180169
2,5188092,Willing et al 2016,SBS,5188092,5188092,3443,5188092
2,5188472,Monroe et al 2022 (EU lines),SBS,5188472,5188472,3444,5188472
2,5189726,Weng et al 2019,INDEL,5189726,5189726,3445,5189726
2,5190855,Weng et al 2019,SBS,5190855,5190855,3446,5190855
2,5191059,Willing et al 2016,SBS,5191059,5191059,3447,5191059
2,5191060,Willing et al 2016,SBS,5191060,5191060,3448,5191060
2,5193694,Weng et al 2019,SBS,5193694,5193694,3449,5193694
2,5198118,Lu et al 2021,SBS,5198118,5198118,3450,5198118
2,5199506,Zhu et al 2021,SBS,5199506,5199506,3451,5199506
2,5199506,Zhu et al 2021,SBS,5199506,5199506,3452,5199506
2,5199534,Zhu et al 2021,SBS,5199534,5199534,3453,5199534
2,5207172,Weng et al 2019,SBS,5207172,5207172,3454,5207172
